,key,Session duration,Reading duration,#Subgoals validated,#Subgoals attempted,Worked without subgoal,#Subgoals changes,#Note Taking,#Summaries added to notes,Note Taking Duration,Note Checking Duration,#SUMM,#TN,#MPTG,#PKA,#JOL,#FOK,Mean # of SRL processes per relevant page to SG0 at anytime in the session (NB: some processes can end up being counted multiple times),Mean # of SRL processes per relevant page to SG1 at anytime in the session (NB: some processes can end up being counted multiple times),TimeSpentWithContentOverall,TimePageRelSG,TimePageIrrelSG,TotalTimeWithRelFullContent,TotalTimeWithIrrelFullContent,NumberSG,TimeINF,RatioPagesRelevantToInitialSubgoal1ReadWhenSubgoal1Active,RatioPagesRelevantToInitialSubgoal2ReadWhenSubgoal2Active,RatioPagesRelevantToInitialSubgoal1ReadAtAnytime,RatioPagesRelevantToInitialSubgoal2ReadAtAnytime,ImagesOpened_num,TimePageRelSG_mod,TimePageIrrelSG_mod,TotalTimeWithRelTextContent_mod,TotalTimeWithRelFullContent_mod,TotalTimeWithIrrelFullContent_mod,TotalTimeSettingSG_mod,TimeFullView_total_mod,Enjoyment,Contempt,Confusion,Curiosity,Sadness,Eureka,Neutral,Task Value,Hope,Pride,Frustration,Anxiety,Shame,Hopelessness,Boredom,Surprise
42,"('MT430PN56148', 4)",6286.0,5604.0,1.0,2.0,1.0,1.5,30.0,0.0,1846.0,494.0,0.0,42.0,2.0,0.0,0.0,0.0,0.8333333134651184,1.2777777910232544,0.11260516196489334,0.021481549367308617,0.08395477384328842,0.0001402764319209382,0.023264164105057716,2.0,0.0,0.2916666567325592,0.0,0.4583333432674408,0.4722222089767456,13.0,0.1907687783241272,0.7455677390098572,0.18952302634716034,0.0012457371922209859,0.20659944415092468,0.0001119057706091553,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,"('MT430PN56148', 2)",6286.0,5604.0,1.0,2.0,1.0,1.5,30.0,0.0,1846.0,494.0,0.0,42.0,2.0,0.0,0.0,0.0,0.8333333134651184,1.2777777910232544,0.11260516196489334,0.021481549367308617,0.08395477384328842,0.0001402764319209382,0.023264164105057716,2.0,0.0,0.2916666567325592,0.0,0.4583333432674408,0.4722222089767456,13.0,0.1907687783241272,0.7455677390098572,0.18952302634716034,0.0012457371922209859,0.20659944415092468,0.0001119057706091553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44,"('MT430PN56150', 4)",7185.0,5902.0,0.5,4.0,1.0,1.5,8.0,3.0,568.0,364.0,6.0,13.0,4.0,6.0,0.0,1.0,1.7222222089767456,0.7083333134651184,0.12314973026514053,0.06643903255462646,0.04276486858725548,0.01577877625823021,0.01104698609560728,4.0,0.0,0.1805555522441864,0.0,0.2361111044883728,0.2291666716337204,18.0,0.539497971534729,0.34725913405418396,0.41137126088142395,0.12812675535678864,0.08970369398593903,0.00010069125710288063,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45,"('MT430PN56150', 1)",7185.0,5902.0,0.5,4.0,1.0,1.5,8.0,3.0,568.0,364.0,6.0,13.0,4.0,6.0,0.0,1.0,1.7222222089767456,0.7083333134651184,0.12314973026514053,0.06643903255462646,0.04276486858725548,0.01577877625823021,0.01104698609560728,4.0,0.0,0.1805555522441864,0.0,0.2361111044883728,0.2291666716337204,18.0,0.539497971534729,0.34725913405418396,0.41137126088142395,0.12812675535678864,0.08970369398593903,0.00010069125710288063,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
46,"('MT430PN56150', 2)",7185.0,5902.0,0.5,4.0,1.0,1.5,8.0,3.0,568.0,364.0,6.0,13.0,4.0,6.0,0.0,1.0,1.7222222089767456,0.7083333134651184,0.12314973026514053,0.06643903255462646,0.04276486858725548,0.01577877625823021,0.01104698609560728,4.0,0.0,0.1805555522441864,0.0,0.2361111044883728,0.2291666716337204,18.0,0.539497971534729,0.34725913405418396,0.41137126088142395,0.12812675535678864,0.08970369398593903,0.00010069125710288063,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,"('MT430PN56150', 5)",7185.0,5902.0,0.5,4.0,1.0,1.5,8.0,3.0,568.0,364.0,6.0,13.0,4.0,6.0,0.0,1.0,1.7222222089767456,0.7083333134651184,0.12314973026514053,0.06643903255462646,0.04276486858725548,0.01577877625823021,0.01104698609560728,4.0,0.0,0.1805555522441864,0.0,0.2361111044883728,0.2291666716337204,18.0,0.539497971534729,0.34725913405418396,0.41137126088142395,0.12812675535678864,0.08970369398593903,0.00010069125710288063,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
48,"('MT430PN56150', 3)",7185.0,5902.0,0.5,4.0,1.0,1.5,8.0,3.0,568.0,364.0,6.0,13.0,4.0,6.0,0.0,1.0,1.7222222089767456,0.7083333134651184,0.12314973026514053,0.06643903255462646,0.04276486858725548,0.01577877625823021,0.01104698609560728,4.0,0.0,0.1805555522441864,0.0,0.2361111044883728,0.2291666716337204,18.0,0.539497971534729,0.34725913405418396,0.41137126088142395,0.12812675535678864,0.08970369398593903,0.00010069125710288063,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
49,"('MT430PN56151', 4)",7793.0,6337.0,0.0,3.0,0.0,1.6666666269302368,2.0,1.0,70.0,74.0,3.0,4.0,0.0,7.0,15.0,8.0,1.8333333730697632,1.058823585510254,0.1349647343158722,0.05649801716208458,0.05605175718665123,0.023483479395508766,0.027186319231987,3.0,0.0,0.1111111119389534,0.0,0.3333333432674408,0.27450981736183167,22.0,0.4186131954193115,0.4153066873550415,0.2446160465478897,0.17399714887142181,0.20143276453018188,9.591151319909841e-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
50,"('MT430PN56151', 1)",7793.0,6337.0,0.0,3.0,0.0,1.6666666269302368,2.0,1.0,70.0,74.0,3.0,4.0,0.0,7.0,15.0,8.0,1.8333333730697632,1.058823585510254,0.1349647343158722,0.05649801716208458,0.05605175718665123,0.023483479395508766,0.027186319231987,3.0,0.0,0.1111111119389534,0.0,0.3333333432674408,0.27450981736183167,22.0,0.4186131954193115,0.4153066873550415,0.2446160465478897,0.17399714887142181,0.20143276453018188,9.591151319909841e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
51,"('MT430PN56151', 5)",7793.0,6337.0,0.0,3.0,0.0,1.6666666269302368,2.0,1.0,70.0,74.0,3.0,4.0,0.0,7.0,15.0,8.0,1.8333333730697632,1.058823585510254,0.1349647343158722,0.05649801716208458,0.05605175718665123,0.023483479395508766,0.027186319231987,3.0,0.0,0.1111111119389534,0.0,0.3333333432674408,0.27450981736183167,22.0,0.4186131954193115,0.4153066873550415,0.2446160465478897,0.17399714887142181,0.20143276453018188,9.591151319909841e-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
52,"('MT430PN56151', 2)",7793.0,6337.0,0.0,3.0,0.0,1.6666666269302368,2.0,1.0,70.0,74.0,3.0,4.0,0.0,7.0,15.0,8.0,1.8333333730697632,1.058823585510254,0.1349647343158722,0.05649801716208458,0.05605175718665123,0.023483479395508766,0.027186319231987,3.0,0.0,0.1111111119389534,0.0,0.3333333432674408,0.27450981736183167,22.0,0.4186131954193115,0.4153066873550415,0.2446160465478897,0.17399714887142181,0.20143276453018188,9.591151319909841e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,"('MT430PN56151', 3)",7793.0,6337.0,0.0,3.0,0.0,1.6666666269302368,2.0,1.0,70.0,74.0,3.0,4.0,0.0,7.0,15.0,8.0,1.8333333730697632,1.058823585510254,0.1349647343158722,0.05649801716208458,0.05605175718665123,0.023483479395508766,0.027186319231987,3.0,0.0,0.1111111119389534,0.0,0.3333333432674408,0.27450981736183167,22.0,0.4186131954193115,0.4153066873550415,0.2446160465478897,0.17399714887142181,0.20143276453018188,9.591151319909841e-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
54,"('MT430PN56152', 5)",6245.0,5627.0,1.0,4.0,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.1764705926179886,0.25,0.09430382400751114,0.05570467934012413,0.03355975076556206,0.003338061971589923,0.00022234540665522218,5.0,0.0,0.1666666716337204,0.0,0.2083333283662796,0.1666666716337204,6.0,0.5906937718391418,0.355868399143219,0.42405179142951965,0.035396888852119446,0.002357756020501256,0.00012065093324054033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
55,"('MT430PN56152', 4)",6245.0,5627.0,1.0,4.0,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.1764705926179886,0.25,0.09430382400751114,0.05570467934012413,0.03355975076556206,0.003338061971589923,0.00022234540665522218,5.0,0.0,0.1666666716337204,0.0,0.2083333283662796,0.1666666716337204,6.0,0.5906937718391418,0.355868399143219,0.42405179142951965,0.035396888852119446,0.002357756020501256,0.00012065093324054033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
56,"('MT430PN56152', 3)",6245.0,5627.0,1.0,4.0,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.1764705926179886,0.25,0.09430382400751114,0.05570467934012413,0.03355975076556206,0.003338061971589923,0.00022234540665522218,5.0,0.0,0.1666666716337204,0.0,0.2083333283662796,0.1666666716337204,6.0,0.5906937718391418,0.355868399143219,0.42405179142951965,0.035396888852119446,0.002357756020501256,0.00012065093324054033,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
57,"('MT430PN56152', 2)",6245.0,5627.0,1.0,4.0,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.1764705926179886,0.25,0.09430382400751114,0.05570467934012413,0.03355975076556206,0.003338061971589923,0.00022234540665522218,5.0,0.0,0.1666666716337204,0.0,0.2083333283662796,0.1666666716337204,6.0,0.5906937718391418,0.355868399143219,0.42405179142951965,0.035396888852119446,0.002357756020501256,0.00012065093324054033,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,"('MT430PN56152', 1)",6245.0,5627.0,1.0,4.0,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.1764705926179886,0.25,0.09430382400751114,0.05570467934012413,0.03355975076556206,0.003338061971589923,0.00022234540665522218,5.0,0.0,0.1666666716337204,0.0,0.2083333283662796,0.1666666716337204,6.0,0.5906937718391418,0.355868399143219,0.42405179142951965,0.035396888852119446,0.002357756020501256,0.00012065093324054033,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
59,"('MT430PN56153', 2)",6148.0,5573.0,1.0,2.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.9056792259216309,0.4062241017818451,0.4552168548107147,0.10249727219343185,0.015901653096079826,2.0,0.0,0.4444444477558136,0.0,0.4722222089767456,0.4761904776096344,7.0,0.44852977991104126,0.5026248097419739,0.33535805344581604,0.11317171901464462,0.01755771040916443,9.483942994847894e-05,0.011696675792336464,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,"('MT430PN56153', 1)",6148.0,5573.0,1.0,2.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.9056792259216309,0.4062241017818451,0.4552168548107147,0.10249727219343185,0.015901653096079826,2.0,0.0,0.4444444477558136,0.0,0.4722222089767456,0.4761904776096344,7.0,0.44852977991104126,0.5026248097419739,0.33535805344581604,0.11317171901464462,0.01755771040916443,9.483942994847894e-05,0.011696675792336464,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"('MT430PN56153', 5)",6148.0,5573.0,1.0,2.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.9056792259216309,0.4062241017818451,0.4552168548107147,0.10249727219343185,0.015901653096079826,2.0,0.0,0.4444444477558136,0.0,0.4722222089767456,0.4761904776096344,7.0,0.44852977991104126,0.5026248097419739,0.33535805344581604,0.11317171901464462,0.01755771040916443,9.483942994847894e-05,0.011696675792336464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,"('MT430PN56153', 3)",6148.0,5573.0,1.0,2.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.9056792259216309,0.4062241017818451,0.4552168548107147,0.10249727219343185,0.015901653096079826,2.0,0.0,0.4444444477558136,0.0,0.4722222089767456,0.4761904776096344,7.0,0.44852977991104126,0.5026248097419739,0.33535805344581604,0.11317171901464462,0.01755771040916443,9.483942994847894e-05,0.011696675792336464,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,"('MT430PN56153', 4)",6148.0,5573.0,1.0,2.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.9056792259216309,0.4062241017818451,0.4552168548107147,0.10249727219343185,0.015901653096079826,2.0,0.0,0.4444444477558136,0.0,0.4722222089767456,0.4761904776096344,7.0,0.44852977991104126,0.5026248097419739,0.33535805344581604,0.11317171901464462,0.01755771040916443,9.483942994847894e-05,0.011696675792336464,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
64,"('MT430PN56154', 3)",7639.0,5928.0,0.4000000059604645,5.0,1.0,1.2000000476837158,2.0,6.0,55.0,5.0,13.0,4.0,15.0,5.0,1.0,0.0,1.0,1.0833333730697632,0.140694722533226,0.07997174561023712,0.04161560535430908,0.029729453846812248,0.013186096213757992,4.0,0.0,0.0,0.11666665971279144,0.20000000298023224,0.20000000298023224,48.0,0.5684061646461487,0.2957865297794342,0.31768226623535156,0.2113046795129776,0.09372133016586304,0.00010167355503654107,0.0003905064077116549,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,"('MT430PN56154', 2)",7639.0,5928.0,0.4000000059604645,5.0,1.0,1.2000000476837158,2.0,6.0,55.0,5.0,13.0,4.0,15.0,5.0,1.0,0.0,1.0,1.0833333730697632,0.140694722533226,0.07997174561023712,0.04161560535430908,0.029729453846812248,0.013186096213757992,4.0,0.0,0.0,0.11666665971279144,0.20000000298023224,0.20000000298023224,48.0,0.5684061646461487,0.2957865297794342,0.31768226623535156,0.2113046795129776,0.09372133016586304,0.00010167355503654107,0.0003905064077116549,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
66,"('MT430PN56154', 1)",7639.0,5928.0,0.4000000059604645,5.0,1.0,1.2000000476837158,2.0,6.0,55.0,5.0,13.0,4.0,15.0,5.0,1.0,0.0,1.0,1.0833333730697632,0.140694722533226,0.07997174561023712,0.04161560535430908,0.029729453846812248,0.013186096213757992,4.0,0.0,0.0,0.11666665971279144,0.20000000298023224,0.20000000298023224,48.0,0.5684061646461487,0.2957865297794342,0.31768226623535156,0.2113046795129776,0.09372133016586304,0.00010167355503654107,0.0003905064077116549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
67,"('MT430PN56155', 2)",6705.0,5797.0,0.0,3.0,0.0,1.6666666269302368,0.0,1.0,0.0,0.0,6.0,2.0,6.0,2.0,4.0,0.0,0.75,0.7777777910232544,0.12836824357509613,0.03122846409678459,0.08710683137178421,0.003954028710722923,0.0003773449861910194,2.0,0.0,0.0,0.0,0.3333333432674408,0.3333333432674408,3.0,0.24327249825000763,0.6785699129104614,0.18884721398353577,0.030802235007286072,0.002939550904557109,0.00012004349264316261,0.010061238892376423,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
68,"('MT430PN56155', 4)",6705.0,5797.0,0.0,3.0,0.0,1.6666666269302368,0.0,1.0,0.0,0.0,6.0,2.0,6.0,2.0,4.0,0.0,0.75,0.7777777910232544,0.12836824357509613,0.03122846409678459,0.08710683137178421,0.003954028710722923,0.0003773449861910194,2.0,0.0,0.0,0.0,0.3333333432674408,0.3333333432674408,3.0,0.24327249825000763,0.6785699129104614,0.18884721398353577,0.030802235007286072,0.002939550904557109,0.00012004349264316261,0.010061238892376423,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
69,"('MT430PN56155', 5)",6705.0,5797.0,0.0,3.0,0.0,1.6666666269302368,0.0,1.0,0.0,0.0,6.0,2.0,6.0,2.0,4.0,0.0,0.75,0.7777777910232544,0.12836824357509613,0.03122846409678459,0.08710683137178421,0.003954028710722923,0.0003773449861910194,2.0,0.0,0.0,0.0,0.3333333432674408,0.3333333432674408,3.0,0.24327249825000763,0.6785699129104614,0.18884721398353577,0.030802235007286072,0.002939550904557109,0.00012004349264316261,0.010061238892376423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
70,"('MT430PN56155', 3)",6705.0,5797.0,0.0,3.0,0.0,1.6666666269302368,0.0,1.0,0.0,0.0,6.0,2.0,6.0,2.0,4.0,0.0,0.75,0.7777777910232544,0.12836824357509613,0.03122846409678459,0.08710683137178421,0.003954028710722923,0.0003773449861910194,2.0,0.0,0.0,0.0,0.3333333432674408,0.3333333432674408,3.0,0.24327249825000763,0.6785699129104614,0.18884721398353577,0.030802235007286072,0.002939550904557109,0.00012004349264316261,0.010061238892376423,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
71,"('MT430PN56155', 1)",6705.0,5797.0,0.0,3.0,0.0,1.6666666269302368,0.0,1.0,0.0,0.0,6.0,2.0,6.0,2.0,4.0,0.0,0.75,0.7777777910232544,0.12836824357509613,0.03122846409678459,0.08710683137178421,0.003954028710722923,0.0003773449861910194,2.0,0.0,0.0,0.0,0.3333333432674408,0.3333333432674408,3.0,0.24327249825000763,0.6785699129104614,0.18884721398353577,0.030802235007286072,0.002939550904557109,0.00012004349264316261,0.010061238892376423,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
72,"('MT430PN56160', 3)",6646.0,5598.0,1.0,5.0,1.0,1.600000023841858,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,0.2777777910232544,0.29411765933036804,0.12246467918157578,0.04836855083703995,0.06034143269062042,0.007496889680624008,0.01169869676232338,5.0,0.0001884529774542898,0.17777778208255768,0.0,0.20000000298023224,0.16470588743686676,18.0,0.3949591815471649,0.4927251935005188,0.32518115639686584,0.061216749250888824,0.09552711248397827,0.00010939056664938107,0.0002649383095558733,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
73,"('MT430PN56160', 1)",6646.0,5598.0,1.0,5.0,1.0,1.600000023841858,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,0.2777777910232544,0.29411765933036804,0.12246467918157578,0.04836855083703995,0.06034143269062042,0.007496889680624008,0.01169869676232338,5.0,0.0001884529774542898,0.17777778208255768,0.0,0.20000000298023224,0.16470588743686676,18.0,0.3949591815471649,0.4927251935005188,0.32518115639686584,0.061216749250888824,0.09552711248397827,0.00010939056664938107,0.0002649383095558733,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,"('MT430PN56160', 2)",6646.0,5598.0,1.0,5.0,1.0,1.600000023841858,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,0.2777777910232544,0.29411765933036804,0.12246467918157578,0.04836855083703995,0.06034143269062042,0.007496889680624008,0.01169869676232338,5.0,0.0001884529774542898,0.17777778208255768,0.0,0.20000000298023224,0.16470588743686676,18.0,0.3949591815471649,0.4927251935005188,0.32518115639686584,0.061216749250888824,0.09552711248397827,0.00010939056664938107,0.0002649383095558733,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,"('MT430PN56160', 4)",6646.0,5598.0,1.0,5.0,1.0,1.600000023841858,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,0.2777777910232544,0.29411765933036804,0.12246467918157578,0.04836855083703995,0.06034143269062042,0.007496889680624008,0.01169869676232338,5.0,0.0001884529774542898,0.17777778208255768,0.0,0.20000000298023224,0.16470588743686676,18.0,0.3949591815471649,0.4927251935005188,0.32518115639686584,0.061216749250888824,0.09552711248397827,0.00010939056664938107,0.0002649383095558733,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
76,"('MT430PN56160', 5)",6646.0,5598.0,1.0,5.0,1.0,1.600000023841858,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,0.2777777910232544,0.29411765933036804,0.12246467918157578,0.04836855083703995,0.06034143269062042,0.007496889680624008,0.01169869676232338,5.0,0.0001884529774542898,0.17777778208255768,0.0,0.20000000298023224,0.16470588743686676,18.0,0.3949591815471649,0.4927251935005188,0.32518115639686584,0.061216749250888824,0.09552711248397827,0.00010939056664938107,0.0002649383095558733,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
77,"('MT430PN56161', 2)",6544.0,5753.0,1.0,3.0,1.0,1.3333333730697632,2.0,1.0,148.0,0.0,1.0,2.0,3.0,1.0,3.0,0.0,0.13333334028720856,0.1818181872367859,0.11011480540037155,0.0337456651031971,0.06528519839048386,0.023586375638842583,0.03544313833117485,3.0,0.0,0.23529411852359772,0.0,0.29411765933036804,0.3333333432674408,39.0,0.3064589202404022,0.5928829908370972,0.09226086735725403,0.214198037981987,0.3218744099140167,0.00011577826808206737,0.0003831040230579674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
78,"('MT430PN56161', 4)",6544.0,5753.0,1.0,3.0,1.0,1.3333333730697632,2.0,1.0,148.0,0.0,1.0,2.0,3.0,1.0,3.0,0.0,0.13333334028720856,0.1818181872367859,0.11011480540037155,0.0337456651031971,0.06528519839048386,0.023586375638842583,0.03544313833117485,3.0,0.0,0.23529411852359772,0.0,0.29411765933036804,0.3333333432674408,39.0,0.3064589202404022,0.5928829908370972,0.09226086735725403,0.214198037981987,0.3218744099140167,0.00011577826808206737,0.0003831040230579674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
79,"('MT430PN56161', 1)",6544.0,5753.0,1.0,3.0,1.0,1.3333333730697632,2.0,1.0,148.0,0.0,1.0,2.0,3.0,1.0,3.0,0.0,0.13333334028720856,0.1818181872367859,0.11011480540037155,0.0337456651031971,0.06528519839048386,0.023586375638842583,0.03544313833117485,3.0,0.0,0.23529411852359772,0.0,0.29411765933036804,0.3333333432674408,39.0,0.3064589202404022,0.5928829908370972,0.09226086735725403,0.214198037981987,0.3218744099140167,0.00011577826808206737,0.0003831040230579674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
80,"('MT430PN56161', 3)",6544.0,5753.0,1.0,3.0,1.0,1.3333333730697632,2.0,1.0,148.0,0.0,1.0,2.0,3.0,1.0,3.0,0.0,0.13333334028720856,0.1818181872367859,0.11011480540037155,0.0337456651031971,0.06528519839048386,0.023586375638842583,0.03544313833117485,3.0,0.0,0.23529411852359772,0.0,0.29411765933036804,0.3333333432674408,39.0,0.3064589202404022,0.5928829908370972,0.09226086735725403,0.214198037981987,0.3218744099140167,0.00011577826808206737,0.0003831040230579674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
81,"('MT430PN56162', 1)",6866.0,5878.0,0.75,4.0,1.0,1.75,44.0,2.0,2802.0,69.0,3.0,47.0,6.0,4.0,3.0,2.0,2.3888888359069824,1.470588207244873,0.15255969762802124,0.08290059864521027,0.05916725844144821,0.03895748779177666,0.013186699710786343,4.0,0.0,0.125,0.0,0.25,0.23529411852359772,24.0,0.5433977842330933,0.3878301978111267,0.28803879022598267,0.2553589642047882,0.08643632382154465,0.00010597902291920036,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82,"('MT430PN56162', 3)",6866.0,5878.0,0.75,4.0,1.0,1.75,44.0,2.0,2802.0,69.0,3.0,47.0,6.0,4.0,3.0,2.0,2.3888888359069824,1.470588207244873,0.15255969762802124,0.08290059864521027,0.05916725844144821,0.03895748779177666,0.013186699710786343,4.0,0.0,0.125,0.0,0.25,0.23529411852359772,24.0,0.5433977842330933,0.3878301978111267,0.28803879022598267,0.2553589642047882,0.08643632382154465,0.00010597902291920036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
83,"('MT430PN56162', 2)",6866.0,5878.0,0.75,4.0,1.0,1.75,44.0,2.0,2802.0,69.0,3.0,47.0,6.0,4.0,3.0,2.0,2.3888888359069824,1.470588207244873,0.15255969762802124,0.08290059864521027,0.05916725844144821,0.03895748779177666,0.013186699710786343,4.0,0.0,0.125,0.0,0.25,0.23529411852359772,24.0,0.5433977842330933,0.3878301978111267,0.28803879022598267,0.2553589642047882,0.08643632382154465,0.00010597902291920036,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
