MT208PN41007,MTBrowsingPageEvent,16:07:50.000,01:14:24.226,(punctual),6,00:00:00.780,0.078,1
MT208PN41007,MTBrowsingPageEvent,16:07:50.000,01:14:24.304,(punctual),7,00:00:00.938,0.938,0
MT208PN41007,MTBrowsingPageEvent,16:07:51.000,01:14:25.242,(punctual),6,00:01:55.904,115.904,1
MT208PN41007,MTBrowsingPageEvent,16:09:47.000,01:16:21.146,(punctual),7,00:01:07.813,67.813,0
MT208PN41007,MTBrowsingPageEvent,16:10:55.000,01:17:28.959,(punctual),8,00:01:19.523,79.523,0
MT208PN41007,MTBrowsingPageEvent,16:12:14.000,01:18:48.482,(punctual),9,00:01:24.585,84.585,0
MT208PN41007,MTBrowsingPageEvent,16:13:39.000,01:20:13.067,(punctual),10,00:02:02.900,122.009,0.5
MT208PN41007,MTBrowsingPageEvent,16:15:41.000,01:22:15.076,(punctual),11,00:01:48.392,108.392,0.5
MT208PN41007,MTBrowsingPageEvent,16:17:29.000,01:24:03.468,(punctual),12,00:02:41.408,161.408,0
MT208PN41007,MTBrowsingPageEvent,16:20:48.000,01:27:22.595,(punctual),13,00:03:44.966,224.966,0.5
MT208PN41007,MTBrowsingPageEvent,16:24:33.000,01:31:07.561,(punctual),14,00:00:25.203,25.203,0.5
MT208PN41007,MTBrowsingPageEvent,16:24:59.000,01:31:32.764,(punctual),17,00:00:22.218,22.218,0.5
MT208PN41007,MTBrowsingPageEvent,16:25:21.000,01:31:54.982,(punctual),22,00:01:00.952,60.952,0.5
MT208PN41007,MTBrowsingPageEvent,16:26:22.000,01:32:55.934,(punctual),23,00:01:27.688,87.688,0.5
MT208PN41007,MTBrowsingPageEvent,16:27:49.000,01:34:23.622,(punctual),24,00:00:37.643,37.643,0.5
MT208PN41007,MTBrowsingPageEvent,16:28:27.000,01:35:01.265,(punctual),25,00:00:42.689,42.689,1
MT208PN41007,MTBrowsingPageEvent,16:29:10.000,01:35:43.954,(punctual),26,00:00:12.189,12.189,0.5
MT208PN41007,MTBrowsingPageEvent,16:29:22.000,01:35:56.143,(punctual),18,00:00:01.937,1.937,0
MT208PN41007,MTBrowsingPageEvent,16:29:24.000,01:35:58.080,(punctual),15,00:00:34.861,34.861,0.5
MT208PN41007,MTBrowsingPageEvent,16:29:59.000,01:36:32.941,(punctual),16,00:01:06.566,66.566,0.5
MT208PN41007,MTBrowsingPageEvent,16:31:05.000,01:37:39.507,(punctual),18,00:01:44.582,104.582,0
MT208PN41007,MTBrowsingPageEvent,16:32:50.000,01:39:24.089,(punctual),19,00:00:04.630,4.063,0
MT208PN41007,MTBrowsingPageEvent,16:32:54.000,01:39:28.152,(punctual),20,00:00:02.343,2.343,0
MT208PN41007,MTBrowsingPageEvent,16:32:56.000,01:39:30.495,(punctual),29,00:00:00.907,0.907,0
MT208PN41007,MTBrowsingPageEvent,16:32:57.000,01:39:31.402,(punctual),28,00:00:27.562,27.562,0.5
MT208PN41007,MTBrowsingPageEvent,16:33:25.000,01:39:58.964,(punctual),29,00:00:07.891,7.891,0
MT208PN41007,MTBrowsingPageEvent,16:33:33.000,01:40:06.855,(punctual),30,00:00:07.516,7.516,0
MT208PN41007,MTBrowsingPageEvent,16:33:40.000,01:40:14.371,(punctual),31,00:00:27.172,27.172,0
MT208PN41007,MTBrowsingPageEvent,16:34:07.000,01:40:41.543,(punctual),32,00:00:52.702,52.702,0
MT208PN41008,MTBrowsingPageEvent,14:04:15.000,00:26:15.211,(punctual),0,00:00:40.199,40.199,0
MT208PN41008,MTBrowsingPageEvent,14:04:56.000,00:26:55.410,(punctual),1,00:00:50.671,50.671,0
MT208PN41008,MTBrowsingPageEvent,14:05:46.000,00:27:46.081,(punctual),2,00:00:33.739,33.739,0.5
MT208PN41008,MTBrowsingPageEvent,14:06:20.000,00:28:19.820,(punctual),3,00:00:59.238,59.238,0
MT208PN41008,MTBrowsingPageEvent,14:07:19.000,00:29:19.058,(punctual),4,00:00:59.580,59.58,0
MT208PN41008,MTBrowsingPageEvent,14:08:19.000,00:30:18.638,(punctual),5,00:01:15.467,75.467,0
MT208PN41008,MTBrowsingPageEvent,14:09:34.000,00:31:34.105,(punctual),6,00:01:09.832,69.832,1
MT208PN41008,MTBrowsingPageEvent,14:10:44.000,00:32:43.937,(punctual),7,00:01:29.963,89.963,1
MT208PN41008,MTBrowsingPageEvent,14:13:17.000,00:35:17.209,(punctual),8,00:01:18.306,78.306,1
MT208PN41008,MTBrowsingPageEvent,14:14:55.000,00:36:54.787,(punctual),9,00:03:48.859,228.859,1
MT208PN41008,MTBrowsingPageEvent,14:19:03.000,00:41:02.934,(punctual),10,00:01:08.490,68.49,1
MT208PN41008,MTBrowsingPageEvent,14:20:59.000,00:42:58.441,(punctual),11,00:01:26.263,86.263,1
MT208PN41008,MTBrowsingPageEvent,14:22:25.000,00:44:24.704,(punctual),12,00:02:20.350,140.35,1
MT208PN41008,MTBrowsingPageEvent,14:24:59.000,00:46:59.051,(punctual),13,00:01:50.888,110.888,0
MT208PN41008,MTBrowsingPageEvent,14:26:50.000,00:48:49.939,(punctual),14,00:01:09.863,69.863,0
MT208PN41008,MTBrowsingPageEvent,14:28:00.000,00:49:59.802,(punctual),15,00:00:37.280,37.28,0
MT208PN41008,MTBrowsingPageEvent,14:28:37.000,00:50:37.082,(punctual),16,00:01:07.475,67.475,0
MT208PN41008,MTBrowsingPageEvent,14:29:45.000,00:51:44.557,(punctual),17,00:02:23.772,143.772,0.5
MT208PN41008,MTBrowsingPageEvent,14:32:09.000,00:54:08.329,(punctual),18,00:00:58.783,58.783,0
MT208PN41008,MTBrowsingPageEvent,14:33:07.000,00:55:07.112,(punctual),19,00:01:55.252,115.252,0
MT208PN41008,MTBrowsingPageEvent,14:35:03.000,00:57:02.364,(punctual),20,00:01:08.987,68.987,0
MT208PN41008,MTBrowsingPageEvent,14:39:06.000,01:01:05.469,(punctual),21,00:01:17.247,77.247,0
MT208PN41008,MTBrowsingPageEvent,14:40:23.000,01:02:22.716,(punctual),22,00:00:28.504,28.504,0
MT208PN41008,MTBrowsingPageEvent,14:40:51.000,01:02:51.220,(punctual),23,00:00:38.563,38.563,0
MT208PN41008,MTBrowsingPageEvent,14:41:30.000,01:03:29.783,(punctual),24,00:00:33.275,33.275,0
MT208PN41008,MTBrowsingPageEvent,14:42:03.000,01:04:03.058,(punctual),25,00:00:47.690,47.069,0
MT208PN41008,MTBrowsingPageEvent,14:42:50.000,01:04:50.127,(punctual),26,00:00:42.961,42.961,0
MT208PN41008,MTBrowsingPageEvent,14:43:33.000,01:05:33.088,(punctual),27,00:00:32.166,32.166,0.5
MT208PN41008,MTBrowsingPageEvent,14:44:06.000,01:06:05.254,(punctual),28,00:00:45.414,45.414,0
MT208PN41008,MTBrowsingPageEvent,14:44:51.000,01:06:50.668,(punctual),36,00:01:12.964,72.964,0
MT208PN41008,MTBrowsingPageEvent,14:46:04.000,01:08:03.632,(punctual),37,00:00:57.933,57.933,0
MT208PN41008,MTBrowsingPageEvent,14:47:02.000,01:09:01.565,(punctual),29,00:02:26.498,146.498,1
MT208PN41008,MTBrowsingPageEvent,14:51:16.000,01:13:15.654,(punctual),30,00:01:13.570,73.57,1
MT208PN41008,MTBrowsingPageEvent,14:52:29.000,01:14:29.224,(punctual),31,00:01:25.307,85.307,1
MT208PN41008,MTBrowsingPageEvent,14:53:55.000,01:15:54.531,(punctual),32,00:02:25.186,145.186,1
MT208PN41008,MTBrowsingPageEvent,14:57:07.000,01:19:06.581,(punctual),33,00:02:27.316,147.316,1
MT208PN41008,MTBrowsingPageEvent,14:59:34.000,01:21:33.897,(punctual),34,00:02:43.730,163.73,1
