MT208PN41008,MTLayoutEvent,13:55:32.000,00:17:31.438,(punctual),InputNoContent
MT208PN41008,MTLayoutEvent,13:55:54.000,00:17:53.351,(punctual),WebPage
MT208PN41008,MTLayoutEvent,13:56:52.000,00:18:51.520,(punctual),InputNoContent
MT208PN41008,MTLayoutEvent,13:56:56.000,00:18:55.749,(punctual),TutorialVideo
MT208PN41008,MTLayoutEvent,13:59:14.000,00:21:13.714,(punctual),InputNoContent
MT208PN41008,MTLayoutEvent,13:59:14.000,00:21:13.746,(punctual),Normal
MT208PN41008,MTLayoutEvent,13:59:15.000,00:21:14.776,(punctual),InputNoContent
MT208PN41008,MTLayoutEvent,13:59:15.000,00:21:14.791,(punctual),InputNoContent
MT208PN41008,MTLayoutEvent,14:00:22.000,00:22:21.230,(punctual),InputNoContent
MT208PN41008,MTLayoutEvent,14:00:33.000,00:22:32.233,(punctual),TutorialVideo
MT208PN41008,MTLayoutEvent,14:03:59.000,00:25:59.028,(punctual),InputNoContent
MT208PN41008,MTLayoutEvent,14:04:12.000,00:26:11.793,(punctual),Normal
MT208PN41008,MTLayoutEvent,14:11:29.000,00:33:28.287,(punctual),InputWithContent
MT208PN41008,MTLayoutEvent,14:11:37.000,00:33:36.917,(punctual),InputEnlarged
MT208PN41008,MTLayoutEvent,14:11:37.000,00:33:36.948,(punctual),TutorialVideo
MT208PN41008,MTLayoutEvent,14:12:17.000,00:34:16.569,(punctual),InputEnlarged
MT208PN41008,MTLayoutEvent,14:12:35.000,00:34:34.608,(punctual),InputWithContent
MT208PN41008,MTLayoutEvent,14:12:48.000,00:34:47.982,(punctual),WebPage
MT208PN41008,MTLayoutEvent,14:13:12.000,00:35:11.654,(punctual),InputWithContent
